feature_1,feture_2,target
203,0.3745401188473625,4100914.5
204,0.3745401188473625,4162222.0
205,0.3745401188473625,4224137.5
206,0.3745401188473625,4286664.0
207,0.3745401188473625,4349804.5
208,0.3745401188473625,4413562.0
209,0.3745401188473625,4477939.5
210,0.3745401188473625,4542940.0
211,0.3745401188473625,4608566.5
212,0.3745401188473625,4674822.0
213,0.3745401188473625,4741709.5
214,0.3745401188473625,4809232.0
215,0.3745401188473625,4877392.5
216,0.3745401188473625,4946194.0
217,0.3745401188473625,5015639.5
218,0.3745401188473625,5085732.0
219,0.3745401188473625,5156474.5
220,0.3745401188473625,5227870.0
221,0.3745401188473625,5299921.5
222,0.3745401188473625,5372632.0
223,0.3745401188473625,5446004.5
224,0.3745401188473625,5520042.0
225,0.3745401188473625,5594747.5
226,0.3745401188473625,5670124.0
227,0.3745401188473625,5746174.5
228,0.3745401188473625,5822902.0
229,0.3745401188473625,5900309.5
230,0.3745401188473625,5978400.0
231,0.3745401188473625,6057176.5
232,0.3745401188473625,6136642.0
233,0.3745401188473625,6216799.5
234,0.3745401188473625,6297652.0
235,0.3745401188473625,6379202.5
236,0.3745401188473625,6461454.0
237,0.3745401188473625,6544409.5
238,0.3745401188473625,6628072.0
239,0.3745401188473625,6712444.5
240,0.3745401188473625,6797530.0
241,0.3745401188473625,6883331.5
242,0.3745401188473625,6969852.0
243,0.3745401188473625,7057094.5
244,0.3745401188473625,7145062.0
245,0.3745401188473625,7233757.5
246,0.3745401188473625,7323184.0
247,0.3745401188473625,7413344.5
248,0.3745401188473625,7504242.0
249,0.3745401188473625,7595879.5
250,0.3745401188473625,7688260.0
251,0.3745401188473625,7781386.5
252,0.3745401188473625,7875262.0
253,0.3745401188473625,7969889.5
254,0.3745401188473625,8065272.0
255,0.3745401188473625,8161412.5
256,0.3745401188473625,8258314.0
257,0.3745401188473625,8355979.5
258,0.3745401188473625,8454412.0
259,0.3745401188473625,8553614.5
260,0.3745401188473625,8653590.0
261,0.3745401188473625,8754341.5
262,0.3745401188473625,8855872.0
263,0.3745401188473625,8958184.5
264,0.3745401188473625,9061282.0
265,0.3745401188473625,9165167.5
266,0.3745401188473625,9269844.0
267,0.3745401188473625,9375314.5
268,0.3745401188473625,9481582.0
269,0.3745401188473625,9588649.5
270,0.3745401188473625,9696520.0
271,0.3745401188473625,9805196.5
272,0.3745401188473625,9914682.0
273,0.3745401188473625,10024979.5
274,0.3745401188473625,10136092.0
275,0.3745401188473625,10248022.5
276,0.3745401188473625,10360774.0
277,0.3745401188473625,10474349.5
278,0.3745401188473625,10588752.0
279,0.3745401188473625,10703984.5
280,0.3745401188473625,10820050.0
281,0.3745401188473625,10936951.5
282,0.3745401188473625,11054692.0
283,0.3745401188473625,11173274.5
284,0.3745401188473625,11292702.0
285,0.3745401188473625,11412977.5
286,0.3745401188473625,11534104.0
287,0.3745401188473625,11656084.5
288,0.3745401188473625,11778922.0
289,0.3745401188473625,11902619.5
290,0.3745401188473625,12027180.0
291,0.3745401188473625,12152606.5
292,0.3745401188473625,12278902.0
293,0.3745401188473625,12406069.5
294,0.3745401188473625,12534112.0
295,0.3745401188473625,12663032.5
296,0.3745401188473625,12792834.0
297,0.3745401188473625,12923519.5
298,0.3745401188473625,13055092.0
299,0.3745401188473625,13187554.5
300,0.3745401188473625,13320910.0
301,0.3745401188473625,13455161.5
302,0.3745401188473625,13590312.0
303,0.3745401188473625,13726364.5
304,0.3745401188473625,13863322.0
305,0.3745401188473625,14001187.5
306,0.3745401188473625,14139964.0
307,0.3745401188473625,14279654.5
308,0.3745401188473625,14420262.0
309,0.3745401188473625,14561789.5
310,0.3745401188473625,14704240.0
311,0.3745401188473625,14847616.5
312,0.3745401188473625,14991922.0
313,0.3745401188473625,15137159.5
314,0.3745401188473625,15283332.0
315,0.3745401188473625,15430442.5
316,0.3745401188473625,15578494.0
317,0.3745401188473625,15727489.5
318,0.3745401188473625,15877432.0
319,0.3745401188473625,16028324.5
320,0.3745401188473625,16180170.0
321,0.3745401188473625,16332971.5
322,0.3745401188473625,16486732.0
323,0.3745401188473625,16641454.5
324,0.3745401188473625,16797142.0
325,0.3745401188473625,16953797.5
326,0.3745401188473625,17111424.0
327,0.3745401188473625,17270024.5
328,0.3745401188473625,17429602.0
329,0.3745401188473625,17590159.5
330,0.3745401188473625,17751700.0
331,0.3745401188473625,17914226.5
332,0.3745401188473625,18077742.0
333,0.3745401188473625,18242249.5
334,0.3745401188473625,18407752.0
335,0.3745401188473625,18574252.5
336,0.3745401188473625,18741754.0
337,0.3745401188473625,18910259.5
338,0.3745401188473625,19079772.0
339,0.3745401188473625,19250294.5
340,0.3745401188473625,19421830.0
341,0.3745401188473625,19594381.5
342,0.3745401188473625,19767952.0
343,0.3745401188473625,19942544.5
344,0.3745401188473625,20118162.0
345,0.3745401188473625,20294807.5
346,0.3745401188473625,20472484.0
347,0.3745401188473625,20651194.5
348,0.3745401188473625,20830942.0
349,0.3745401188473625,21011729.5
350,0.3745401188473625,21193560.0
351,0.3745401188473625,21376436.5
352,0.3745401188473625,21560362.0
353,0.3745401188473625,21745339.5
354,0.3745401188473625,21931372.0
355,0.3745401188473625,22118462.5
356,0.3745401188473625,22306614.0
357,0.3745401188473625,22495829.5
358,0.3745401188473625,22686112.0
359,0.3745401188473625,22877464.5
360,0.3745401188473625,23069890.0
361,0.3745401188473625,23263391.5
362,0.3745401188473625,23457972.0
363,0.3745401188473625,23653634.5
364,0.3745401188473625,23850382.0
365,0.3745401188473625,24048217.5
366,0.3745401188473625,24247144.0
367,0.3745401188473625,24447164.5
368,0.3745401188473625,24648282.0
369,0.3745401188473625,24850499.5
370,0.3745401188473625,25053820.0
371,0.3745401188473625,25258246.5
372,0.3745401188473625,25463782.0
373,0.3745401188473625,25670429.5
374,0.3745401188473625,25878192.0
375,0.3745401188473625,26087072.5
376,0.3745401188473625,26297074.0
377,0.3745401188473625,26508199.5
378,0.3745401188473625,26720452.0
379,0.3745401188473625,26933834.5
380,0.3745401188473625,27148350.0
381,0.3745401188473625,27364001.5
382,0.3745401188473625,27580792.0
383,0.3745401188473625,27798724.5
384,0.3745401188473625,28017802.0
385,0.3745401188473625,28238027.5
386,0.3745401188473625,28459404.0
387,0.3745401188473625,28681934.5
388,0.3745401188473625,28905622.0
389,0.3745401188473625,29130469.5
390,0.3745401188473625,29356480.0
391,0.3745401188473625,29583656.5
392,0.3745401188473625,29812002.0
393,0.3745401188473625,30041519.5
394,0.3745401188473625,30272212.0
395,0.3745401188473625,30504082.5
396,0.3745401188473625,30737134.0
397,0.3745401188473625,30971369.5
398,0.3745401188473625,31206792.0
399,0.3745401188473625,31443404.5
400,0.3745401188473625,31681210.0
401,0.3745401188473625,31920211.5
402,0.3745401188473625,32160412.0
403,0.3745401188473625,32401814.5
404,0.3745401188473625,32644422.0
405,0.3745401188473625,32888237.5
406,0.3745401188473625,33133264.0
407,0.3745401188473625,33379504.5
408,0.3745401188473625,33626962.0
409,0.3745401188473625,33875639.5
410,0.3745401188473625,34125540.0
411,0.3745401188473625,34376666.5
412,0.3745401188473625,34629022.0
413,0.3745401188473625,34882609.5
414,0.3745401188473625,35137432.0
415,0.3745401188473625,35393492.5
416,0.3745401188473625,35650794.0
417,0.3745401188473625,35909339.5
418,0.3745401188473625,36169132.0
419,0.3745401188473625,36430174.5
420,0.3745401188473625,36692470.0
421,0.3745401188473625,36956021.5
422,0.3745401188473625,37220832.0
423,0.3745401188473625,37486904.5
424,0.3745401188473625,37754242.0
425,0.3745401188473625,38022847.5
426,0.3745401188473625,38292724.0
427,0.3745401188473625,38563874.5
428,0.3745401188473625,38836302.0
429,0.3745401188473625,39110009.5
430,0.3745401188473625,39385000.0
431,0.3745401188473625,39661276.5
432,0.3745401188473625,39938842.0
433,0.3745401188473625,40217699.5
434,0.3745401188473625,40497852.0
435,0.3745401188473625,40779302.5
436,0.3745401188473625,41062054.0
437,0.3745401188473625,41346109.5
438,0.3745401188473625,41631472.0
439,0.3745401188473625,41918144.5
440,0.3745401188473625,42206130.0
441,0.3745401188473625,42495431.5
442,0.3745401188473625,42786052.0
443,0.3745401188473625,43077994.5
444,0.3745401188473625,43371262.0
445,0.3745401188473625,43665857.5
446,0.3745401188473625,43961784.0
447,0.3745401188473625,44259044.5
448,0.3745401188473625,44557642.0
449,0.3745401188473625,44857579.5
450,0.3745401188473625,45158860.0
451,0.3745401188473625,45461486.5
452,0.3745401188473625,45765462.0
453,0.3745401188473625,46070789.5
454,0.3745401188473625,46377472.0
455,0.3745401188473625,46685512.5
456,0.3745401188473625,46994914.0
457,0.3745401188473625,47305679.5
458,0.3745401188473625,47617812.0
459,0.3745401188473625,47931314.5
460,0.3745401188473625,48246190.0
461,0.3745401188473625,48562441.5
462,0.3745401188473625,48880072.0
463,0.3745401188473625,49199084.5
464,0.3745401188473625,49519482.0
465,0.3745401188473625,49841267.5
466,0.3745401188473625,50164444.0
467,0.3745401188473625,50489014.5
468,0.3745401188473625,50814982.0
469,0.3745401188473625,51142349.5
470,0.3745401188473625,51471120.0
471,0.3745401188473625,51801296.5
472,0.3745401188473625,52132882.0
473,0.3745401188473625,52465879.5
474,0.3745401188473625,52800292.0
475,0.3745401188473625,53136122.5
476,0.3745401188473625,53473374.0
477,0.3745401188473625,53812049.5
478,0.3745401188473625,54152152.0
479,0.3745401188473625,54493684.5
480,0.3745401188473625,54836650.0
481,0.3745401188473625,55181051.5
482,0.3745401188473625,55526892.0
483,0.3745401188473625,55874174.5
484,0.3745401188473625,56222902.0
485,0.3745401188473625,56573077.5
486,0.3745401188473625,56924704.0
487,0.3745401188473625,57277784.5
488,0.3745401188473625,57632322.0
489,0.3745401188473625,57988319.5
490,0.3745401188473625,58345780.0
491,0.3745401188473625,58704706.5
492,0.3745401188473625,59065102.0
493,0.3745401188473625,59426969.5
494,0.3745401188473625,59790312.0
495,0.3745401188473625,60155132.5
496,0.3745401188473625,60521434.0
497,0.3745401188473625,60889219.5
498,0.3745401188473625,61258492.0
499,0.3745401188473625,61629254.5
500,0.3745401188473625,62001510.0
501,0.3745401188473625,62375261.5
502,0.3745401188473625,62750512.0
503,0.3745401188473625,63127264.5
504,0.3745401188473625,63505522.0
505,0.3745401188473625,63885287.5
506,0.3745401188473625,64266564.0
507,0.3745401188473625,64649354.5
508,0.3745401188473625,65033662.0
509,0.3745401188473625,65419489.5
510,0.3745401188473625,65806840.0
511,0.3745401188473625,66195716.5
512,0.3745401188473625,66586122.0
513,0.3745401188473625,66978059.5
514,0.3745401188473625,67371532.0
515,0.3745401188473625,67766542.5
516,0.3745401188473625,68163094.0
517,0.3745401188473625,68561189.5
518,0.3745401188473625,68960832.0
519,0.3745401188473625,69362024.5
520,0.3745401188473625,69764770.0
521,0.3745401188473625,70169071.5
522,0.3745401188473625,70574932.0
523,0.3745401188473625,70982354.5
524,0.3745401188473625,71391342.0
525,0.3745401188473625,71801897.5
526,0.3745401188473625,72214024.0
527,0.3745401188473625,72627724.5
528,0.3745401188473625,73043002.0
529,0.3745401188473625,73459859.5
530,0.3745401188473625,73878300.0
531,0.3745401188473625,74298326.5
532,0.3745401188473625,74719942.0
533,0.3745401188473625,75143149.5
534,0.3745401188473625,75567952.0
535,0.3745401188473625,75994352.5
536,0.3745401188473625,76422354.0
537,0.3745401188473625,76851959.5
538,0.3745401188473625,77283172.0
539,0.3745401188473625,77715994.5
540,0.3745401188473625,78150430.0
541,0.3745401188473625,78586481.5
542,0.3745401188473625,79024152.0
543,0.3745401188473625,79463444.5
544,0.3745401188473625,79904362.0
545,0.3745401188473625,80346907.5
546,0.3745401188473625,80791084.0
547,0.3745401188473625,81236894.5
548,0.3745401188473625,81684342.0
549,0.3745401188473625,82133429.5
550,0.3745401188473625,82584160.0
551,0.3745401188473625,83036536.5
552,0.3745401188473625,83490562.0
553,0.3745401188473625,83946239.5
554,0.3745401188473625,84403572.0
555,0.3745401188473625,84862562.5
556,0.3745401188473625,85323214.0
557,0.3745401188473625,85785529.5
558,0.3745401188473625,86249512.0
559,0.3745401188473625,86715164.5
560,0.3745401188473625,87182490.0
561,0.3745401188473625,87651491.5
562,0.3745401188473625,88122172.0
563,0.3745401188473625,88594534.5
564,0.3745401188473625,89068582.0
565,0.3745401188473625,89544317.5
566,0.3745401188473625,90021744.0
567,0.3745401188473625,90500864.5
568,0.3745401188473625,90981682.0
569,0.3745401188473625,91464199.5
570,0.3745401188473625,91948420.0
571,0.3745401188473625,92434346.5
572,0.3745401188473625,92921982.0
573,0.3745401188473625,93411329.5
574,0.3745401188473625,93902392.0
575,0.3745401188473625,94395172.5
576,0.3745401188473625,94889674.0
577,0.3745401188473625,95385899.5
578,0.3745401188473625,95883852.0
579,0.3745401188473625,96383534.5
580,0.3745401188473625,96884950.0
581,0.3745401188473625,97388101.5
582,0.3745401188473625,97892992.0
583,0.3745401188473625,98399624.5
584,0.3745401188473625,98908002.0
585,0.3745401188473625,99418127.5
586,0.3745401188473625,99930004.0
587,0.3745401188473625,100443634.5
588,0.3745401188473625,100959022.0
589,0.3745401188473625,101476169.5
590,0.3745401188473625,101995080.0
591,0.3745401188473625,102515756.5
592,0.3745401188473625,103038202.0
593,0.3745401188473625,103562419.5
594,0.3745401188473625,104088412.0
595,0.3745401188473625,104616182.5
596,0.3745401188473625,105145734.0
597,0.3745401188473625,105677069.5
598,0.3745401188473625,106210192.0
599,0.3745401188473625,106745104.5
600,0.3745401188473625,107281810.0
601,0.3745401188473625,107820311.5
602,0.3745401188473625,108360612.0
603,0.3745401188473625,108902714.5
604,0.3745401188473625,109446622.0
605,0.3745401188473625,109992337.5
606,0.3745401188473625,110539864.0
607,0.3745401188473625,111089204.5
608,0.3745401188473625,111640362.0
609,0.3745401188473625,112193339.5
610,0.3745401188473625,112748140.0
611,0.3745401188473625,113304766.5
612,0.3745401188473625,113863222.0
613,0.3745401188473625,114423509.5
614,0.3745401188473625,114985632.0
615,0.3745401188473625,115549592.5
616,0.3745401188473625,116115394.0
617,0.3745401188473625,116683039.5
618,0.3745401188473625,117252532.0
619,0.3745401188473625,117823874.5
620,0.3745401188473625,118397070.0
621,0.3745401188473625,118972121.5
622,0.3745401188473625,119549032.0
623,0.3745401188473625,120127804.5
624,0.3745401188473625,120708442.0
625,0.3745401188473625,121290947.5
626,0.3745401188473625,121875324.0
627,0.3745401188473625,122461574.5
628,0.3745401188473625,123049702.0
629,0.3745401188473625,123639709.5
630,0.3745401188473625,124231600.0
631,0.3745401188473625,124825376.5
632,0.3745401188473625,125421042.0
633,0.3745401188473625,126018599.5
634,0.3745401188473625,126618052.0
635,0.3745401188473625,127219402.5
636,0.3745401188473625,127822654.0
637,0.3745401188473625,128427809.5
638,0.3745401188473625,129034872.0
639,0.3745401188473625,129643844.5
640,0.3745401188473625,130254730.0
641,0.3745401188473625,130867531.5
642,0.3745401188473625,131482252.0
643,0.3745401188473625,132098894.5
644,0.3745401188473625,132717462.0
645,0.3745401188473625,133337957.5
646,0.3745401188473625,133960384.0
647,0.3745401188473625,134584744.5
648,0.3745401188473625,135211042.0
649,0.3745401188473625,135839279.5
650,0.3745401188473625,136469460.0
651,0.3745401188473625,137101586.5
652,0.3745401188473625,137735662.0
653,0.3745401188473625,138371689.5
654,0.3745401188473625,139009672.0
655,0.3745401188473625,139649612.5
656,0.3745401188473625,140291514.0
657,0.3745401188473625,140935379.5
658,0.3745401188473625,141581212.0
659,0.3745401188473625,142229014.5
660,0.3745401188473625,142878790.0
661,0.3745401188473625,143530541.5
662,0.3745401188473625,144184272.0
663,0.3745401188473625,144839984.5
664,0.3745401188473625,145497682.0
665,0.3745401188473625,146157367.5
666,0.3745401188473625,146819044.0
667,0.3745401188473625,147482714.5
668,0.3745401188473625,148148382.0
669,0.3745401188473625,148816049.5
670,0.3745401188473625,149485720.0
671,0.3745401188473625,150157396.5
672,0.3745401188473625,150831082.0
673,0.3745401188473625,151506779.5
674,0.3745401188473625,152184492.0
675,0.3745401188473625,152864222.5
676,0.3745401188473625,153545974.0
677,0.3745401188473625,154229749.5
678,0.3745401188473625,154915552.0
679,0.3745401188473625,155603384.5
680,0.3745401188473625,156293250.0
681,0.3745401188473625,156985151.5
682,0.3745401188473625,157679092.0
683,0.3745401188473625,158375074.5
684,0.3745401188473625,159073102.0
685,0.3745401188473625,159773177.5
686,0.3745401188473625,160475304.0
687,0.3745401188473625,161179484.5
688,0.3745401188473625,161885722.0
689,0.3745401188473625,162594019.5
690,0.3745401188473625,163304380.0
691,0.3745401188473625,164016806.5
692,0.3745401188473625,164731302.0
693,0.3745401188473625,165447869.5
694,0.3745401188473625,166166512.0
695,0.3745401188473625,166887232.5
696,0.3745401188473625,167610034.0
697,0.3745401188473625,168334919.5
698,0.3745401188473625,169061892.0
699,0.3745401188473625,169790954.5
700,0.3745401188473625,170522110.0
701,0.3745401188473625,171255361.5
702,0.3745401188473625,171990712.0
703,0.3745401188473625,172728164.5
704,0.3745401188473625,173467722.0
705,0.3745401188473625,174209387.5
706,0.3745401188473625,174953164.0
707,0.3745401188473625,175699054.5
708,0.3745401188473625,176447062.0
709,0.3745401188473625,177197189.5
710,0.3745401188473625,177949440.0
711,0.3745401188473625,178703816.5
712,0.3745401188473625,179460322.0
713,0.3745401188473625,180218959.5
714,0.3745401188473625,180979732.0
715,0.3745401188473625,181742642.5
716,0.3745401188473625,182507694.0
717,0.3745401188473625,183274889.5
718,0.3745401188473625,184044232.0
719,0.3745401188473625,184815724.5
720,0.3745401188473625,185589370.0
721,0.3745401188473625,186365171.5
722,0.3745401188473625,187143132.0
723,0.3745401188473625,187923254.5
724,0.3745401188473625,188705542.0
725,0.3745401188473625,189489997.5
726,0.3745401188473625,190276624.0
727,0.3745401188473625,191065424.5
728,0.3745401188473625,191856402.0
729,0.3745401188473625,192649559.5
730,0.3745401188473625,193444900.0
731,0.3745401188473625,194242426.5
732,0.3745401188473625,195042142.0
733,0.3745401188473625,195844049.5
734,0.3745401188473625,196648152.0
735,0.3745401188473625,197454452.5
736,0.3745401188473625,198262954.0
737,0.3745401188473625,199073659.5
738,0.3745401188473625,199886572.0
739,0.3745401188473625,200701694.5
740,0.3745401188473625,201519030.0
741,0.3745401188473625,202338581.5
742,0.3745401188473625,203160352.0
743,0.3745401188473625,203984344.5
744,0.3745401188473625,204810562.0
745,0.3745401188473625,205639007.5
746,0.3745401188473625,206469684.0
747,0.3745401188473625,207302594.5
748,0.3745401188473625,208137742.0
749,0.3745401188473625,208975129.5
750,0.3745401188473625,209814760.0
751,0.3745401188473625,210656636.5
752,0.3745401188473625,211500762.0
753,0.3745401188473625,212347139.5
754,0.3745401188473625,213195772.0
755,0.3745401188473625,214046662.5
756,0.3745401188473625,214899814.0
757,0.3745401188473625,215755229.5
758,0.3745401188473625,216612912.0
759,0.3745401188473625,217472864.5
760,0.3745401188473625,218335090.0
761,0.3745401188473625,219199591.5
762,0.3745401188473625,220066372.0
763,0.3745401188473625,220935434.5
764,0.3745401188473625,221806782.0
765,0.3745401188473625,222680417.5
766,0.3745401188473625,223556344.0
767,0.3745401188473625,224434564.5
768,0.3745401188473625,225315082.0
769,0.3745401188473625,226197899.5
770,0.3745401188473625,227083020.0
771,0.3745401188473625,227970446.5
772,0.3745401188473625,228860182.0
773,0.3745401188473625,229752229.5
774,0.3745401188473625,230646592.0
775,0.3745401188473625,231543272.5
776,0.3745401188473625,232442274.0
777,0.3745401188473625,233343599.5
778,0.3745401188473625,234247252.0
779,0.3745401188473625,235153234.5
780,0.3745401188473625,236061550.0
781,0.3745401188473625,236972201.5
782,0.3745401188473625,237885192.0
783,0.3745401188473625,238800524.5
784,0.3745401188473625,239718202.0
785,0.3745401188473625,240638227.5
786,0.3745401188473625,241560604.0
787,0.3745401188473625,242485334.5
788,0.3745401188473625,243412422.0
789,0.3745401188473625,244341869.5
790,0.3745401188473625,245273680.0
791,0.3745401188473625,246207856.5
792,0.3745401188473625,247144402.0
793,0.3745401188473625,248083319.5
794,0.3745401188473625,249024612.0
795,0.3745401188473625,249968282.5
796,0.3745401188473625,250914334.0
797,0.3745401188473625,251862769.5
798,0.3745401188473625,252813592.0
799,0.3745401188473625,253766804.5
800,0.3745401188473625,254722410.0
801,0.3745401188473625,255680411.5
802,0.3745401188473625,256640812.0
803,0.3745401188473625,257603614.5
804,0.3745401188473625,258568822.0
805,0.3745401188473625,259536437.5
806,0.3745401188473625,260506464.0
807,0.3745401188473625,261478904.5
808,0.3745401188473625,262453762.0
809,0.3745401188473625,263431039.5
810,0.3745401188473625,264410740.0
811,0.3745401188473625,265392866.5
812,0.3745401188473625,266377422.0
813,0.3745401188473625,267364409.5
814,0.3745401188473625,268353832.0
815,0.3745401188473625,269345692.5
816,0.3745401188473625,270339994.0
817,0.3745401188473625,271336739.5
818,0.3745401188473625,272335932.0
819,0.3745401188473625,273337574.5
820,0.3745401188473625,274341670.0
821,0.3745401188473625,275348221.5
822,0.3745401188473625,276357232.0
823,0.3745401188473625,277368704.5
824,0.3745401188473625,278382642.0
825,0.3745401188473625,279399047.5
826,0.3745401188473625,280417924.0
827,0.3745401188473625,281439274.5
828,0.3745401188473625,282463102.0
829,0.3745401188473625,283489409.5
